Year,Mo,Dy,tave,tmax,tmin,vp,rhmax,rhmin,pp,gust
2014,2,2,-10.440999999999999,-3.536,-17.346,0.18600000000000003,0.8320000000000001,0.516,0.24,3.3710000000000004
2014,2,3,-8.527000000000001,-0.16699999999999998,-16.887,0.19399999999999998,0.8240000000000001,0.391,0.27,4.038
2014,2,4,-12.597000000000001,-5.755,-19.439,0.177,0.877,0.649,0.0,6.625
2014,2,5,-22.083000000000002,-18.680999999999997,-25.485,0.071,0.7659999999999999,0.614,0.0,4.43
2014,2,6,-20.764,-17.070999999999998,-24.456,0.07400000000000001,0.732,0.544,0.0,4.9
2014,2,7,-12.958,-2.7960000000000003,-23.119,0.136,0.779,0.434,0.14,4.586
2014,2,8,-2.272,5.419,-9.963,0.344,0.8340000000000001,0.498,0.16,6.938
2014,2,9,-9.059,-6.132999999999999,-11.985,0.267,0.917,0.821,0.0,4.704
2014,2,10,-5.285,1.335,-11.905,0.305,0.897,0.5870000000000001,0.03,4.763
2014,2,11,-2.5989999999999998,7.284,-12.482999999999999,0.29100000000000004,0.884,0.272,0.0,10.172
2014,2,12,2.657,9.886000000000001,-4.572,0.42700000000000005,0.794,0.363,0.0,15.739
2014,2,13,9.721,15.469000000000001,3.9739999999999998,0.493,0.579,0.24100000000000002,0.0,14.386
2014,2,14,3.616,8.71,-1.4780000000000002,0.433,0.875,0.22,0.0,10.408
2014,2,15,6.715,14.232999999999999,-0.802,0.556,0.866,0.268,0.0,15.308
2014,2,16,7.8420000000000005,17.671,-1.9880000000000002,0.589,0.9059999999999999,0.20600000000000002,0.0,14.857000000000001
2014,2,17,8.932,17.035,0.8290000000000001,0.21600000000000003,0.309,0.071,0.0,15.954
2014,2,18,8.478,14.208,2.748,0.386,0.602,0.096,0.0,17.522000000000002
2014,2,19,7.227,16.811,-2.358,0.47700000000000004,0.7809999999999999,0.159,0.0,11.27
2014,2,20,0.9440000000000001,4.03,-2.1430000000000002,0.243,0.588,0.159,0.0,13.661
2014,2,21,4.077,8.599,-0.446,0.28,0.52,0.168,0.0,13.681
2014,2,22,3.11,9.941,-3.721,0.41100000000000003,0.8690000000000001,0.21,0.0,12.328
2014,2,23,-0.627,3.7310000000000003,-4.984,0.43700000000000006,0.9440000000000001,0.557,0.0,6.096
2014,2,24,2.8689999999999998,13.267999999999999,-7.53,0.442,0.956,0.223,0.0,11.172
2014,2,25,-6.517,-2.0180000000000002,-11.015,0.239,0.858,0.419,0.0,7.997000000000001
2014,2,26,-4.909,6.756,-16.574,0.256,0.8420000000000001,0.368,0.14,7.115
2014,2,27,3.7689999999999997,13.011,-5.472,0.46,0.841,0.311,0.0,8.467
2014,2,28,4.298,12.446,-3.8489999999999998,0.534,0.96,0.32799999999999996,0.0,10.113999999999999
2014,3,1,-9.605,-3.889,-15.321,0.251,0.958,0.747,0.0,6.212999999999999
2014,3,2,-10.603,-5.434,-15.772,0.19699999999999998,0.8370000000000001,0.615,0.08,5.468
2014,3,3,2.9219999999999997,15.447000000000001,-9.602,0.386,0.84,0.187,0.03,7.683
2014,3,4,6.505,13.704,-0.6940000000000001,0.607,0.978,0.27699999999999997,0.59,7.272
2014,3,5,4.854,11.07,-1.3630000000000002,0.5760000000000001,0.998,0.33799999999999997,0.01,7.193
2014,3,6,6.824,15.35,-1.703,0.518,0.8340000000000001,0.214,0.0,7.526
2014,3,7,5.039,9.957,0.12,0.57,0.987,0.318,0.53,5.88
2014,3,8,5.127999999999999,12.107000000000001,-1.85,0.544,0.981,0.257,0.0,7.232
2014,3,9,10.405,23.596,-2.786,0.563,0.86,0.033,0.0,9.271
2014,3,10,12.014000000000001,18.374000000000002,5.653,0.433,0.48200000000000004,0.136,0.0,6.39
2014,3,11,4.365,11.735999999999999,-3.005,0.491,0.892,0.28600000000000003,0.01,15.66
2014,3,12,2.201,11.429,-7.027,0.316,0.757,0.129,0.0,6.194
2014,3,13,6.029,16.207,-4.15,0.369,0.685,0.10400000000000001,0.0,13.171
2014,3,14,8.131,16.764,-0.501,0.36700000000000005,0.604,0.077,0.0,6.978
2014,3,15,4.766,10.968,-1.435,0.369,0.7140000000000001,0.149,0.0,13.347999999999999
2014,3,16,7.683,18.043,-2.678,0.485,0.8009999999999999,0.126,0.0,9.113999999999999
2014,3,17,11.212,19.957,2.468,0.46299999999999997,0.583,0.114,0.0,14.818
2014,3,18,2.068,6.097,-1.962,0.303,0.635,0.222,0.0,15.19
2014,3,19,3.5260000000000002,12.4,-5.349,0.36,0.767,0.152,0.0,6.7620000000000005
2014,3,20,8.382,18.468,-1.703,0.39,0.645,0.066,0.0,7.095
2014,3,21,3.668,8.275,-0.9390000000000001,0.39799999999999996,0.8009999999999999,0.203,0.0,9.78
2014,3,22,-2.8139999999999996,0.09,-5.718999999999999,0.382,0.909,0.629,0.05,6.7620000000000005
2014,3,23,4.702,14.790999999999999,-5.3870000000000005,0.435,0.9009999999999999,0.11900000000000001,0.08,14.249
2014,3,24,2.0269999999999997,6.308,-2.253,0.461,0.885,0.42100000000000004,0.01,5.919
2014,3,25,5.922999999999999,13.296,-1.45,0.48700000000000004,0.7609999999999999,0.28800000000000003,0.0,6.86
2014,3,26,8.946,19.669,-1.777,0.547,0.82,0.138,0.0,9.212
2014,3,27,9.371,15.035,3.7060000000000004,0.565,0.843,0.11800000000000001,0.02,9.663
2014,3,28,7.007000000000001,12.875,1.139,0.489,0.831,0.14800000000000002,0.0,11.936
2014,3,29,7.972,18.123,-2.18,0.423,0.6729999999999999,0.12,0.0,6.605
2014,3,30,11.998,21.226,2.7689999999999997,0.629,0.779,0.12,0.01,13.405999999999999
2014,3,31,7.632999999999999,13.11,2.157,0.33799999999999997,0.562,0.087,0.0,13.073
2014,4,1,6.45,14.318,-1.4180000000000001,0.484,0.738,0.267,0.0,6.978
2014,4,2,5.803,11.575,0.031,0.609,0.9329999999999999,0.389,0.06,8.408
2014,4,3,6.335,11.392000000000001,1.2770000000000001,0.535,0.9390000000000001,0.18,0.01,10.8
2014,4,4,4.622,12.292,-3.049,0.423,0.792,0.207,0.0,7.781000000000001
2014,4,5,7.681,13.9,1.4609999999999999,0.48200000000000004,0.726,0.19399999999999998,0.0,9.192
2014,4,6,6.995,14.467,-0.47700000000000004,0.509,0.846,0.172,0.0,11.799000000000001
2014,4,7,8.583,14.061,3.1039999999999996,0.467,0.644,0.19399999999999998,0.0,14.504000000000001
2014,4,8,12.035,22.955,1.114,0.594,0.74,0.106,0.0,9.113999999999999
2014,4,9,16.97,24.823,9.118,0.49,0.40700000000000003,0.10099999999999999,0.0,13.7
2014,4,10,13.067,19.934,6.2,0.691,0.7240000000000001,0.196,0.0,8.252
2014,4,11,14.498,24.623,4.373,0.595,0.616,0.107,0.0,9.31
2014,4,12,13.540999999999999,20.348,6.734,0.7020000000000001,0.7090000000000001,0.19699999999999998,0.01,8.898
2014,4,13,1.76,8.708,-5.188,0.56,0.96,0.655,0.31,9.113999999999999
2014,4,14,-0.18100000000000002,6.751,-7.112,0.316,0.722,0.32799999999999996,0.23,7.0360000000000005
2014,4,15,7.837000000000001,18.409000000000002,-2.735,0.506,0.8190000000000001,0.136,0.0,6.154
2014,4,16,9.075,13.838,4.313,0.547,0.76,0.18899999999999997,0.0,14.347000000000001
2014,4,17,8.146,16.961,-0.67,0.604,0.888,0.228,0.0,7.742000000000001
2014,4,18,14.462,26.78,2.144,0.7440000000000001,0.7859999999999999,0.11800000000000001,0.0,9.565
2014,4,19,14.215,19.48,8.95,0.919,0.7709999999999999,0.364,0.01,9.741
2014,4,20,14.367,23.590999999999998,5.142,0.9059999999999999,0.909,0.198,0.0,9.427999999999999
2014,4,21,12.619000000000002,19.635,5.603,0.7290000000000001,0.7440000000000001,0.255,0.0,9.016
2014,4,22,15.755999999999998,25.392,6.119,0.845,0.758,0.187,0.0,8.722000000000001
2014,4,23,14.542,21.125,7.959,0.696,0.687,0.155,0.0,10.898
2014,4,24,9.95,17.512999999999998,2.386,0.39,0.451,0.18899999999999997,0.0,7.1339999999999995
2014,4,25,13.134,22.965,3.303,0.657,0.742,0.129,0.0,8.33
2014,4,26,13.581,21.636,5.525,0.611,0.611,0.17600000000000002,0.0,8.212
2014,4,27,9.429,12.116,6.742000000000001,0.5479999999999999,0.626,0.303,0.0,13.661
2014,4,28,8.962,13.049000000000001,4.876,0.363,0.53,0.106,0.0,16.621
2014,4,29,7.194,11.161,3.227,0.44,0.617,0.251,0.0,15.582
2014,4,30,8.004,11.919,4.09,0.40299999999999997,0.509,0.244,0.0,12.877
2014,5,1,10.604000000000001,17.477,3.7310000000000003,0.35600000000000004,0.455,0.10300000000000001,0.0,12.505
2014,5,2,13.725999999999999,25.503,1.949,0.6829999999999999,0.738,0.133,0.0,9.134
2014,5,3,17.506,28.381,6.632000000000001,0.6759999999999999,0.613,0.064,0.0,9.134
2014,5,4,19.515,29.381999999999998,9.649,0.7170000000000001,0.57,0.062,0.0,8.624
2014,5,5,16.597,25.53,7.664,0.679,0.634,0.086,0.0,5.997999999999999
2014,5,6,16.115,24.241999999999997,7.987,0.688,0.623,0.129,0.0,10.074
2014,5,7,10.235,14.927999999999999,5.542000000000001,0.9,0.961,0.48200000000000004,0.95,9.094
2014,5,8,7.693,11.470999999999998,3.9139999999999997,0.775,0.9520000000000001,0.525,0.44,7.4479999999999995
2014,5,9,9.853,16.781,2.926,0.805,0.975,0.35,0.03,7.938
2014,5,10,10.35,17.517,3.1830000000000003,0.752,0.9279999999999999,0.26899999999999996,0.1,10.29
2014,5,11,4.494,8.527000000000001,0.461,0.769,0.9790000000000001,0.848,1.33,7.507000000000001
2014,5,12,4.0680000000000005,7.928999999999999,0.207,0.563,0.972,0.406,0.74,9.996
2014,5,13,5.2989999999999995,11.652000000000001,-1.054,0.457,0.794,0.23399999999999999,0.0,8.31
2014,5,14,8.58,16.099,1.061,0.5429999999999999,0.7879999999999999,0.187,0.0,11.074000000000002
2014,5,15,13.377,19.622,7.132000000000001,0.727,0.7170000000000001,0.231,0.0,8.898
2014,5,16,11.927,16.492,7.362,0.961,0.9259999999999999,0.451,0.06,9.702
2014,5,17,13.079,18.736,7.422000000000001,1.035,0.924,0.451,0.01,7.683
2014,5,18,16.03,25.266,6.795,1.053,0.956,0.2,0.0,7.86
2014,5,19,18.698,25.791999999999998,11.604000000000001,0.905,0.644,0.19699999999999998,0.0,9.624
2014,5,20,18.468,23.212,13.722999999999999,1.157,0.728,0.361,0.0,9.565
2014,5,21,17.352999999999998,21.666,13.04,1.3980000000000001,0.935,0.47700000000000004,0.29,8.33
2014,5,22,16.2,21.44,10.96,1.355,0.961,0.511,0.13,10.8
2014,5,23,15.449000000000002,21.552,9.345,1.2309999999999999,0.971,0.431,0.37,8.977
2014,5,24,16.254,20.849,11.659,1.3869999999999998,0.997,0.504,0.0,5.997999999999999
2014,5,25,16.46,21.905,11.015999999999998,1.247,0.8490000000000001,0.483,0.05,7.487
2014,5,26,17.816,23.675,11.956,1.158,0.8190000000000001,0.316,0.0,7.624
2014,5,27,20.843000000000004,30.169,11.515999999999998,1.202,0.8270000000000001,0.149,0.0,7.4479999999999995
2014,5,28,21.116,30.871,11.362,1.185,0.855,0.092,0.0,6.997000000000001
2014,5,29,21.005,29.831,12.177999999999999,1.195,0.755,0.20600000000000002,0.0,8.154
2014,5,30,17.934,22.664,13.205,1.38,0.9159999999999999,0.426,0.1,6.194
2014,5,31,18.636,26.296,10.975999999999999,1.4609999999999999,0.9740000000000001,0.386,0.02,6.37
2014,6,1,20.305,27.436,13.173,1.17,0.8270000000000001,0.155,0.0,8.506
2014,6,2,18.805,25.81,11.799000000000001,1.232,0.8440000000000001,0.29100000000000004,0.0,6.4879999999999995
2014,6,3,22.093000000000004,32.363,11.822000000000001,1.2570000000000001,0.872,0.073,0.0,12.015
2014,6,4,20.227,28.090999999999998,12.364,1.249,0.85,0.204,0.0,8.369
2014,6,5,18.307000000000002,25.555999999999997,11.058,1.087,0.74,0.293,0.0,9.467
2014,6,6,19.742,28.041999999999998,11.443,1.175,0.8370000000000001,0.184,0.0,14.895999999999999
2014,6,7,13.897,16.921,10.873,1.25,0.9390000000000001,0.635,0.02,6.997000000000001
2014,6,8,15.827,21.569000000000003,10.085,1.256,0.93,0.467,0.45,9.31
2014,6,9,13.867,22.655,5.079,0.8109999999999999,0.8190000000000001,0.20600000000000002,0.0,8.781
2014,6,10,18.418,29.764,7.071000000000001,1.055,0.8740000000000001,0.122,0.0,10.917
2014,6,11,19.938,28.320999999999998,11.554,1.075,0.7490000000000001,0.175,0.01,10.368
2014,6,12,16.538,22.975,10.101,1.31,0.943,0.45,0.08,5.312
2014,6,13,20.75,31.951999999999998,9.549,1.215,0.903,0.09,0.0,10.172
2014,6,14,17.562,25.553,9.571,1.025,0.774,0.248,0.0,9.682
2014,6,15,16.156,25.287,7.024,1.0090000000000001,0.9179999999999999,0.182,0.0,7.154
2014,6,16,19.832,30.511999999999997,9.152999999999999,0.966,0.73,0.106,0.0,9.859
2014,6,17,21.366,30.664,12.068,1.04,0.7020000000000001,0.11599999999999999,0.0,10.016
2014,6,18,17.535,23.936,11.134,1.1840000000000002,0.909,0.273,0.11,7.82
2014,6,19,18.105999999999998,27.115,9.097999999999999,1.115,0.902,0.171,0.0,8.683
2014,6,20,20.119,29.808000000000003,10.43,1.028,0.718,0.155,0.0,6.272
2014,6,21,21.912,29.746,14.078,1.119,0.632,0.21899999999999997,0.0,9.232000000000001
2014,6,22,19.265,25.701,12.829,1.4040000000000001,0.887,0.37,0.05,9.624
2014,6,23,17.863,24.663,11.064,1.3430000000000002,0.8909999999999999,0.42200000000000004,0.04,7.115
2014,6,24,19.632,25.147,14.117,1.555,0.948,0.41200000000000003,0.09,7.272
2014,6,25,21.073,28.581999999999997,13.564,1.536,0.975,0.255,0.01,9.271
2014,6,26,22.031999999999996,31.256999999999998,12.808,1.429,0.841,0.23800000000000002,0.0,5.351
2014,6,27,20.631999999999998,25.901999999999997,15.362,1.44,0.78,0.40399999999999997,0.05,8.252
2014,6,28,20.511,29.394000000000002,11.628,1.058,0.737,0.14,0.0,8.389
2014,6,29,22.416999999999998,31.695,13.139000000000001,1.037,0.59,0.175,0.0,7.781000000000001
2014,6,30,22.59,30.165,15.015999999999998,1.053,0.604,0.165,0.0,9.682
2014,7,1,18.221,24.435,12.007,1.023,0.6920000000000001,0.28600000000000003,0.0,6.86
2014,7,2,19.014,26.138,11.889000000000001,1.185,0.7340000000000001,0.344,0.0,6.7620000000000005
2014,7,3,21.119,29.302,12.937000000000001,1.479,0.887,0.294,0.0,5.351
2014,7,4,24.669,33.606,15.732000000000001,1.3730000000000002,0.7120000000000001,0.17300000000000001,0.02,9.31
2014,7,5,23.625999999999998,33.883,13.369000000000002,1.463,0.856,0.147,0.0,6.821000000000001
2014,7,6,24.469,35.066,13.872,1.456,0.787,0.162,0.0,7.546
2014,7,7,26.213,37.213,15.214,1.5819999999999999,0.845,0.084,0.0,10.31
2014,7,8,22.522,27.07,17.974,1.662,0.8,0.41700000000000004,0.0,6.919
2014,7,9,21.756,28.404,15.107999999999999,1.72,0.91,0.41,0.01,5.7620000000000005
2014,7,10,23.816999999999997,33.13,14.505,1.6030000000000002,0.877,0.21,0.0,8.154
2014,7,11,23.862,29.839000000000002,17.885,1.969,0.95,0.381,0.26,6.7620000000000005
2014,7,12,22.274,27.223000000000003,17.326,1.959,0.966,0.491,0.31,6.292000000000001
2014,7,13,21.853,29.066,14.64,1.666,0.945,0.326,0.03,6.997000000000001
2014,7,14,21.66,28.238000000000003,15.082,1.547,0.929,0.265,0.18,6.801
2014,7,15,19.317,23.613000000000003,15.022,1.659,0.941,0.539,0.2,7.291
2014,7,16,18.387,22.369,14.404000000000002,1.6680000000000001,0.958,0.619,0.01,9.31
2014,7,17,19.683,25.151999999999997,14.213,1.58,0.9420000000000001,0.436,0.05,6.821000000000001
2014,7,18,21.706,30.671999999999997,12.741,1.555,0.9490000000000001,0.248,0.01,9.584
2014,7,19,23.462,33.957,12.968,1.484,0.868,0.16,0.0,12.799000000000001
2014,7,20,25.579,34.556999999999995,16.601,1.416,0.722,0.142,0.02,14.915999999999999
2014,7,21,25.291,34.714,15.868,1.554,0.807,0.157,0.0,7.232
2014,7,22,24.351,32.26,16.441,1.528,0.706,0.29600000000000004,0.0,5.841
2014,7,23,25.201,31.938000000000002,18.465,1.75,0.845,0.24600000000000002,0.0,9.192
2014,7,24,26.189,34.853,17.526,1.651,0.754,0.217,0.0,7.409
2014,7,25,23.646,30.151999999999997,17.141,1.641,0.805,0.318,0.1,9.408
2014,7,26,21.861,28.425,15.296,1.587,0.868,0.34299999999999997,0.07,7.742000000000001
2014,7,27,22.034000000000002,27.479,16.588,1.749,0.8909999999999999,0.429,0.0,6.194
2014,7,28,22.616999999999997,29.655,15.58,1.745,0.91,0.361,0.0,9.113999999999999
2014,7,29,21.69,27.732,15.648,1.791,0.9640000000000001,0.41600000000000004,0.57,7.095
2014,7,30,15.589,16.164,15.015,1.6269999999999998,0.981,0.856,0.84,4.449
2014,7,31,20.343,26.049,14.637,1.541,0.99,0.301,0.0,5.233
2014,8,1,19.675,27.113000000000003,12.238,1.3090000000000002,0.907,0.23600000000000002,0.0,7.272
2014,8,2,20.320999999999998,28.365,12.277000000000001,1.276,0.7859999999999999,0.285,0.0,6.527
2014,8,3,22.039,30.179000000000002,13.899000000000001,1.4469999999999998,0.838,0.254,0.0,5.233
2014,8,4,22.555,29.645,15.466,1.534,0.804,0.317,0.0,7.899
2014,8,5,22.859,29.256,16.462,1.557,0.8440000000000001,0.273,0.09,7.82
2014,8,6,22.47,30.399,14.540999999999999,1.579,0.895,0.265,0.0,8.977
2014,8,7,21.803,28.421999999999997,15.184000000000001,1.472,0.871,0.256,0.0,6.664
2014,8,8,20.451,28.275,12.626,1.29,0.8170000000000001,0.255,0.0,6.115
2014,8,9,22.046999999999997,29.433000000000003,14.66,1.4340000000000002,0.816,0.266,0.08,7.115
2014,8,10,20.668000000000003,27.037,14.299000000000001,1.306,0.7909999999999999,0.281,0.0,6.272
2014,8,11,20.949,29.229,12.669,1.34,0.87,0.212,0.0,5.957999999999999
2014,8,12,22.052,31.888,12.215,1.379,0.848,0.192,0.0,6.115
2014,8,13,23.151,32.168,14.134,1.5130000000000001,0.83,0.237,0.0,5.841
2014,8,14,23.523000000000003,29.495,17.551,1.6219999999999999,0.807,0.312,0.01,5.939
2014,8,15,23.614,32.519,14.709000000000001,1.6640000000000001,0.917,0.22399999999999998,0.02,10.505999999999998
2014,8,16,23.33,33.241,13.419,1.4180000000000001,0.836,0.154,0.0,6.644
2014,8,17,23.441999999999997,33.497,13.387,1.226,0.728,0.122,0.0,7.35
2014,8,18,23.052,32.318000000000005,13.786,1.264,0.735,0.162,0.0,7.468
2014,8,19,21.826,30.124000000000002,13.529000000000002,1.368,0.7929999999999999,0.252,0.0,6.096
2014,8,20,24.023000000000003,30.993000000000002,17.052,1.454,0.725,0.248,0.0,5.997999999999999
2014,8,21,21.548000000000002,28.399,14.697000000000001,1.311,0.7340000000000001,0.285,0.0,7.272
2014,8,22,19.915,23.717,16.112000000000002,1.621,0.915,0.478,0.05,8.644
2014,8,23,18.97,24.191,13.748,1.3030000000000002,0.9440000000000001,0.245,0.0,10.251
2014,8,24,18.486,27.685,9.288,1.025,0.773,0.191,0.0,5.997999999999999
2014,8,25,19.41,25.482,13.339,1.393,0.865,0.371,0.06,7.35
2014,8,26,19.485,25.421999999999997,13.549000000000001,1.383,0.861,0.36,0.0,7.1739999999999995
2014,8,27,19.942999999999998,24.914,14.972000000000001,1.5130000000000001,0.8690000000000001,0.429,0.0,4.802
2014,8,28,15.43,19.882,10.977,1.224,0.937,0.46,0.02,8.663
2014,8,29,18.261,27.038,9.485,1.28,0.9520000000000001,0.268,0.13,8.31
2014,8,30,19.872,29.384,10.359000000000002,1.344,0.958,0.201,0.0,10.937000000000001
2014,8,31,18.819000000000003,24.197,13.440999999999999,1.319,0.8270000000000001,0.387,0.04,9.33
2014,9,1,18.803,26.822,10.785,1.107,0.831,0.19,0.0,6.586
2014,9,2,18.5,28.85,8.15,1.189,0.902,0.214,0.0,4.861000000000001
2014,9,3,22.599,34.482,10.716,1.357,0.871,0.11800000000000001,0.0,6.35
2014,9,4,18.53,22.456,14.605,1.02,0.648,0.309,0.0,6.39
2014,9,5,12.674000000000001,15.306,10.042,1.131,0.951,0.5920000000000001,0.16,6.586
2014,9,6,15.699000000000002,22.070999999999998,9.327,1.301,0.972,0.486,0.01,6.566
2014,9,7,18.928,28.369,9.486,1.262,0.915,0.239,0.0,6.37
2014,9,8,19.583,27.63,11.536,1.183,0.804,0.23399999999999999,0.0,9.722000000000001
2014,9,9,17.609,21.636999999999997,13.581,1.4369999999999998,0.914,0.513,0.26,6.194
2014,9,10,15.859000000000002,20.81,10.908,1.328,0.9520000000000001,0.521,0.13,6.821000000000001
2014,9,11,7.145,12.465,1.8259999999999998,0.88,0.961,0.778,0.22,7.801
2014,9,12,4.541,7.494,1.589,0.65,0.935,0.605,0.0,6.527
2014,9,13,11.555,23.288,-0.179,0.804,0.951,0.23,0.0,4.782
2014,9,14,17.704,29.343000000000004,6.066,1.103,0.927,0.163,0.0,11.113
2014,9,15,14.739,20.736,8.743,1.061,0.899,0.36700000000000005,0.0,6.997000000000001
2014,9,16,19.61,31.682,7.537999999999999,1.234,0.9540000000000001,0.127,0.0,6.702999999999999
2014,9,17,21.324,31.752,10.895999999999999,1.198,0.7809999999999999,0.16399999999999998,0.0,7.33
2014,9,18,20.276,31.043000000000003,9.509,1.226,0.892,0.139,0.0,6.664
2014,9,19,20.294,29.524,11.062999999999999,1.266,0.8109999999999999,0.252,0.0,6.4879999999999995
2014,9,20,18.741,26.279,11.202,1.2409999999999999,0.813,0.336,0.0,5.645
2014,9,21,17.637,21.854,13.42,1.133,0.708,0.41600000000000004,0.0,4.488
2014,9,22,18.406,24.724,12.088,1.3159999999999998,0.904,0.34,0.07,7.193
2014,9,23,19.734,26.406999999999996,13.061,1.212,0.7909999999999999,0.263,0.0,5.86
2014,9,24,19.34,28.703000000000003,9.976,1.274,0.9129999999999999,0.222,0.0,5.155
2014,9,25,20.485,30.913,10.057,1.256,0.8370000000000001,0.205,0.0,6.233
2014,9,26,20.422,30.519000000000002,10.324000000000002,1.247,0.83,0.209,0.0,5.428999999999999
2014,9,27,19.649,29.051,10.247,1.176,0.8640000000000001,0.16399999999999998,0.0,5.8020000000000005
2014,9,28,18.058,24.269000000000002,11.845999999999998,1.2770000000000001,0.809,0.425,0.0,6.684
2014,9,29,14.18,19.244,9.116,1.183,0.953,0.511,0.42,7.232
2014,9,30,12.948,19.622,6.274,0.935,0.966,0.287,0.01,5.957999999999999
2014,10,1,11.81,17.139,6.48,0.898,0.8740000000000001,0.423,0.09,11.584000000000001
2014,10,2,10.925,18.726,3.1239999999999997,0.737,0.95,0.179,0.0,10.819
2014,10,3,7.981,13.889000000000001,2.072,0.669,0.86,0.39,0.0,7.86
2014,10,4,12.155,23.206,1.103,0.78,0.92,0.182,0.0,7.1739999999999995
2014,10,5,14.677999999999999,23.955,5.401,0.85,0.8540000000000001,0.16399999999999998,0.0,8.859
2014,10,6,15.442,25.965999999999998,4.918,0.937,0.893,0.177,0.0,9.663
2014,10,7,16.271,25.55,6.9910000000000005,0.919,0.802,0.193,0.0,6.056
2014,10,8,15.55,23.993000000000002,7.108,0.946,0.835,0.237,0.0,6.331
2014,10,9,13.157,16.78,9.533999999999999,1.157,1.0,0.529,0.66,4.724
2014,10,10,10.148,13.275,7.021,1.055,1.0,0.701,0.0,5.919
2014,10,11,12.856,21.113000000000003,4.598,1.035,1.0,0.395,0.0,5.527
2014,10,12,11.672,16.605999999999998,6.739,0.6759999999999999,0.6940000000000001,0.293,0.0,11.074000000000002
2014,10,13,10.549000000000001,17.72,3.3789999999999996,0.627,0.7959999999999999,0.19,0.0,6.919
2014,10,14,12.613,24.291999999999998,0.9329999999999999,0.7959999999999999,0.903,0.188,0.0,4.841
2014,10,15,11.829,21.561999999999998,2.095,0.8390000000000001,0.9159999999999999,0.295,0.0,4.861000000000001
2014,10,16,13.595,20.905,6.285,0.747,0.7240000000000001,0.237,0.0,7.212999999999999
2014,10,17,9.527999999999999,17.006,2.05,0.687,0.841,0.315,0.0,5.428999999999999
2014,10,18,10.655,19.224,2.086,0.83,0.9420000000000001,0.353,0.0,4.92
2014,10,19,14.142999999999999,24.45,3.8369999999999997,0.909,0.93,0.19699999999999998,0.0,6.096
2014,10,20,14.158,24.423000000000002,3.892,0.95,0.922,0.255,0.0,5.272
2014,10,21,14.86,24.677,5.043,0.948,0.8959999999999999,0.22699999999999998,0.02,7.683
2014,10,22,13.635,20.994,6.276,0.9520000000000001,0.846,0.374,0.0,5.155
2014,10,23,13.15,23.355999999999998,2.945,0.8240000000000001,0.8740000000000001,0.217,0.0,5.507999999999999
2014,10,24,16.569000000000003,26.275,6.8629999999999995,0.8240000000000001,0.743,0.132,0.0,5.566
2014,10,25,14.215,25.761999999999997,2.668,0.732,0.8029999999999999,0.102,0.0,8.644
2014,10,26,16.38,25.2,7.561,0.746,0.67,0.131,0.01,12.466
2014,10,27,6.562,12.845999999999998,0.27899999999999997,0.43200000000000005,0.6990000000000001,0.192,0.0,12.818
2014,10,28,7.291,14.005,0.5770000000000001,0.466,0.669,0.244,0.0,4.9
2014,10,29,9.972000000000001,21.366,-1.422,0.5379999999999999,0.754,0.126,0.0,10.192
2014,10,30,10.059,16.945999999999998,3.1719999999999997,0.597,0.7040000000000001,0.265,0.0,7.291
2014,10,31,5.659,11.595,-0.27699999999999997,0.552,0.8390000000000001,0.37200000000000005,0.0,5.2139999999999995
2014,11,1,8.709,16.788,0.629,0.687,0.883,0.33899999999999997,0.0,2.764
2014,11,2,9.912,18.51,1.315,0.6970000000000001,0.8690000000000001,0.275,0.0,5.9
2014,11,3,4.77,9.679,-0.14,0.6609999999999999,0.953,0.589,0.56,8.585
2014,11,4,5.245,13.963,-3.4730000000000003,0.517,0.9590000000000001,0.207,0.01,6.1739999999999995
2014,11,5,9.23,16.616,1.844,0.564,0.721,0.248,0.0,6.39
2014,11,6,8.504,17.724,-0.716,0.611,0.8690000000000001,0.233,0.0,5.018
2014,11,7,12.943,21.325,4.561,0.8270000000000001,0.924,0.18600000000000003,0.09,11.407
2014,11,8,7.885,15.751,0.019,0.7440000000000001,0.9940000000000001,0.405,0.01,5.527
2014,11,9,10.636,18.326,2.946,0.696,0.85,0.237,0.0,4.155
2014,11,10,3.7430000000000003,16.592,-9.106,0.406,0.794,0.22399999999999998,0.0,15.112
2014,11,11,-12.057,-8.892000000000001,-15.222999999999999,0.17,0.83,0.575,0.0,6.4479999999999995
2014,11,12,-16.419,-13.672,-19.165,0.111,0.775,0.536,0.0,5.194
2014,11,13,-15.573,-11.907,-19.24,0.11800000000000001,0.7709999999999999,0.532,0.0,3.9
2014,11,14,-8.966000000000001,-3.3819999999999997,-14.55,0.205,0.8,0.525,0.08,4.018
2014,11,15,-9.204,-5.7170000000000005,-12.69,0.21899999999999997,0.8440000000000001,0.599,0.0,8.075
2014,11,16,-8.135,2.339,-18.609,0.16899999999999998,0.809,0.21600000000000003,0.13,7.115
2014,11,17,-5.07,3.033,-13.174000000000001,0.21600000000000003,0.7929999999999999,0.244,0.03,6.997000000000001
2014,11,18,-0.514,10.880999999999998,-11.91,0.271,0.763,0.162,0.0,12.485
2014,11,19,0.6579999999999999,6.336,-5.019,0.335,0.7929999999999999,0.254,0.0,5.566
2014,11,20,1.307,9.706,-7.091,0.375,0.8170000000000001,0.303,0.0,3.156
2014,11,21,4.72,12.892999999999999,-3.452,0.46299999999999997,0.841,0.245,0.0,4.959
